4274.txt	5742	1077	0.19	162
4127.txt	1687	515	0.31	62
4153.txt	2412	1063	0.44	82
3476.txt	836	340	0.41	38
1805.txt	4868	757	0.16	125
3827.txt	15756	2787	0.18	395
2106.txt	1809	270	0.15	55
7111.txt	1588	402	0.25	56
1859.txt	5760	662	0.11	145
4495.txt	682	272	0.4	23
6415.txt	23001	6512	0.28	787
7050.txt	2358	764	0.32	75
3215.txt	1261	409	0.32	48
6024.txt	1904	555	0.29	46
1537.txt	3709	442	0.12	85
6902.txt	1548	687	0.44	53
6390.txt	8570	766	0.09	223
6027.txt	2025	587	0.29	74
878.txt	3265	123	0.04	117
1570.txt	1419	300	0.21	54
5413.txt	3787	675	0.18	113
1173.txt	1580	291	0.18	59
6005.txt	6431	1304	0.2	168
5584.txt	3705	800	0.22	107
4046.txt	1618	764	0.47	52
1241.txt	5472	748	0.14	161
2385.txt	2539	518	0.2	75
3728.txt	2562	1181	0.46	77
3288.txt	2031	750	0.37	60
4077.txt	466	90	0.19	24
6725.txt	3861	982	0.25	148
2291.txt	4278	525	0.12	158
5109.txt	3795	1182	0.31	108
4947.txt	7257	1664	0.23	274
2259.txt	3979	659	0.17	148
423.txt	8935	761	0.09	245
2421.txt	3664	808	0.22	128
2029.txt	4995	696	0.14	130
489.txt	4498	222	0.05	142
1689.txt	2324	490	0.21	83
2083.txt	5669	844	0.15	167
4930.txt	1290	661	0.51	29
5227.txt	2536	540	0.21	62
5740.txt	2216	602	0.27	91
4328.txt	2812	794	0.28	98
1913.txt	8783	832	0.09	201
2736.txt	7268	724	0.1	196
3549.txt	2992	744	0.25	126
5240.txt	2069	624	0.3	76
5287.txt	5408	1081	0.2	166
1918.txt	5246	570	0.11	181
3322.txt	5913	832	0.14	180
4377.txt	418	212	0.51	22
1339.txt	1421	281	0.2	55
6685.txt	5219	646	0.12	155
3480.txt	3660	1069	0.29	113
5622.txt	1794	890	0.5	73
5507.txt	3250	1233	0.38	124
2658.txt	3430	554	0.16	105
4756.txt	4855	784	0.16	177
4066.txt	3546	1209	0.34	96
1631.txt	4437	1184	0.27	177
691.txt	4669	796	0.17	154
3010.txt	1879	295	0.16	86
1293.txt	2725	489	0.18	103
3501.txt	2028	418	0.21	47
4817.txt	11771	2746	0.23	262
6788.txt	3317	933	0.28	122
6675.txt	2556	665	0.26	94
6800.txt	1640	715	0.44	59
7103.txt	2722	854	0.31	122
498.txt	6193	468	0.08	165
4749.txt	1544	351	0.23	49
1813.txt	4060	783	0.19	135
1102.txt	5409	727	0.13	179
1961.txt	7822	496	0.06	203
5120.txt	3563	1004	0.28	111
5892.txt	1533	407	0.27	49
3192.txt	3963	1519	0.38	118
3675.txt	2350	319	0.14	77
1320.txt	1809	241	0.13	72
2544.txt	2189	492	0.22	79
6293.txt	3258	1222	0.38	122
5920.txt	2543	700	0.28	86
771.txt	4120	432	0.1	134
1844.txt	2169	447	0.21	71
2771.txt	8292	648	0.08	254
6148.txt	3124	1086	0.35	97
1494.txt	4703	614	0.13	162
1373.txt	23949	1374	0.06	671
4748.txt	6472	1725	0.27	175
4226.txt	2361	1078	0.46	85
454.txt	4969	593	0.12	134
477.txt	5666	860	0.15	167
1832.txt	3223	549	0.17	114
3110.txt	2919	516	0.18	88
882.txt	3340	498	0.15	87
164.txt	3987	325	0.08	146
2500.txt	3687	956	0.26	98
6569.txt	4538	828	0.18	127
4471.txt	3710	936	0.25	110
2474.txt	3202	410	0.13	103
5412.txt	1666	714	0.43	54
5430.txt	2384	607	0.25	87
1021.txt	1890	316	0.17	74
3214.txt	1074	443	0.41	47
1867.txt	7819	1017	0.13	183
6845.txt	1841	658	0.36	46
1201.txt	5446	297	0.05	171
4958.txt	3582	805	0.22	102
6630.txt	2512	656	0.26	86
4188.txt	9902	3933	0.4	267
4838.txt	4098	836	0.2	142
5779.txt	2032	856	0.42	57
4515.txt	9979	1484	0.15	276
3448.txt	3663	619	0.17	81
1803.txt	2518	531	0.21	94
1361.txt	3002	354	0.12	95
2874.txt	2494	690	0.28	57
3537.txt	2529	749	0.3	85
5827.txt	3593	705	0.2	109
5072.txt	2946	1119	0.38	96
4464.txt	7134	1531	0.21	188
2189.txt	79735	8913	0.11	2870
5058.txt	4299	1227	0.29	70
1550.txt	4200	564	0.13	139
3615.txt	1603	459	0.29	62
600.txt	2047	302	0.15	59
3232.txt	4481	893	0.2	176
1192.txt	2724	532	0.2	76
4004.txt	932	315	0.34	36
727.txt	6903	795	0.12	234
2022.txt	2857	341	0.12	81
2995.txt	3995	805	0.2	138
564.txt	4473	453	0.1	108
3314.txt	2198	682	0.31	87
2480.txt	1882	603	0.32	65
6801.txt	2375	870	0.37	106
5558.txt	1844	745	0.4	63
3238.txt	2650	472	0.18	109
3054.txt	5226	486	0.09	134
273.txt	3451	279	0.08	92
1024.txt	17099	1705	0.1	486
3398.txt	7358	1530	0.21	240
2287.txt	2748	357	0.13	105
3566.txt	2274	830	0.36	84
6945.txt	1064	651	0.61	34
6301.txt	5469	894	0.16	207
2333.txt	2549	511	0.2	92
5666.txt	2667	630	0.24	82
3178.txt	6615	1056	0.16	265
6246.txt	8768	1347	0.15	283
3776.txt	3571	1234	0.35	130
2663.txt	2259	473	0.21	79
6933.txt	2028	815	0.4	47
5801.txt	2386	878	0.37	86
852.txt	1291	317	0.25	44
810.txt	3814	599	0.16	129
387.txt	1788	271	0.15	53
4123.txt	1941	372	0.19	62
61.txt	1618	202	0.12	47
2470.txt	3212	289	0.09	99
5602.txt	1985	538	0.27	55
6671.txt	719	220	0.31	27
3680.txt	5350	1378	0.26	150
3777.txt	2627	1003	0.38	111
2490.txt	3891	789	0.2	114
3044.txt	18041	1235	0.07	572
1311.txt	3830	274	0.07	113
2119.txt	9065	1009	0.11	342
5046.txt	1277	300	0.23	26
6842.txt	4068	1280	0.31	131
2366.txt	1663	244	0.15	87
4253.txt	6583	1085	0.16	226
319.txt	2521	591	0.23	88
6100.txt	5388	1034	0.19	165
6279.txt	1432	524	0.37	49
3793.txt	3258	1161	0.36	97
1833.txt	6375	717	0.11	209
368.txt	3707	390	0.11	101
1072.txt	2118	237	0.11	85
7068.txt	6184	2697	0.44	245
6683.txt	6128	810	0.13	140
3720.txt	9140	1376	0.15	253
2037.txt	2643	451	0.17	89
6935.txt	1557	364	0.23	52
2002.txt	5329	1755	0.33	203
6595.txt	4837	938	0.19	143
419.txt	7888	642	0.08	215
4466.txt	16708	2889	0.17	361
3137.txt	4312	1365	0.32	127
6431.txt	2871	556	0.19	82
6737.txt	10764	1944	0.18	292
1878.txt	3508	291	0.08	142
6474.txt	10316	2112	0.2	342
3555.txt	3084	698	0.23	119
6165.txt	2238	476	0.21	73
6947.txt	23404	7775	0.33	638
6730.txt	3992	1168	0.29	102
4109.txt	4823	2194	0.45	134
4119.txt	4516	743	0.16	133
1151.txt	871	162	0.19	34
1810.txt	1398	398	0.28	48
5897.txt	2133	683	0.32	78
184.txt	2404	57	0.02	71
1899.txt	3021	482	0.16	100
6181.txt	1302	566	0.43	44
3073.txt	2976	644	0.22	99
2021.txt	3316	364	0.11	116
1283.txt	4776	548	0.11	108
5367.txt	3225	1012	0.31	106
210.txt	2112	176	0.08	74
5466.txt	2530	477	0.19	111
4898.txt	3862	878	0.23	122
5975.txt	1239	503	0.41	55
2253.txt	2548	389	0.15	117
4474.txt	2731	836	0.31	102
4681.txt	1625	573	0.35	42
3264.txt	5206	2210	0.42	154
345.txt	5889	655	0.11	165
4105.txt	982	300	0.31	36
161.txt	5103	253	0.05	176
669.txt	32724	1726	0.05	924
4327.txt	2816	711	0.25	101
3008.txt	4557	639	0.14	138
3303.txt	4087	1091	0.27	129
3628.txt	13751	1312	0.1	730
6269.txt	3903	752	0.19	156
147.txt	3546	179	0.05	99
3630.txt	2894	796	0.28	82
3286.txt	9063	1622	0.18	244
5013.txt	3026	977	0.32	105
875.txt	4435	309	0.07	146
4476.txt	1503	391	0.26	64
1189.txt	3587	330	0.09	100
5357.txt	2880	1319	0.46	86
6649.txt	4104	667	0.16	124
2988.txt	4804	351	0.07	194
6931.txt	1596	646	0.4	71
1075.txt	3926	468	0.12	98
1157.txt	1734	474	0.27	60
3297.txt	2502	350	0.14	95
2954.txt	2577	747	0.29	95
864.txt	1401	391	0.28	48
437.txt	3281	427	0.13	95
3444.txt	1013	321	0.32	49
4432.txt	999	469	0.47	31
5811.txt	1584	570	0.36	60
4846.txt	3391	741	0.22	121
3172.txt	4017	963	0.24	141
2908.txt	6040	622	0.1	188
3094.txt	2039	365	0.18	68
3430.txt	1361	424	0.31	48
6806.txt	650	304	0.47	24
1840.txt	2359	356	0.15	75
3951.txt	6426	2015	0.31	206
6436.txt	6594	1514	0.23	194
6216.txt	4805	1059	0.22	144
4914.txt	3298	1108	0.34	130
3971.txt	1529	446	0.29	48
1321.txt	3815	391	0.1	91
3251.txt	7522	889	0.12	237
1552.txt	10817	871	0.08	351
3450.txt	3781	701	0.19	100
4678.txt	2465	753	0.31	78
3918.txt	6358	1074	0.17	209
4816.txt	1854	481	0.26	45
3357.txt	3726	911	0.24	114
3896.txt	4048	1113	0.27	77
731.txt	2801	562	0.2	84
5235.txt	2476	1279	0.52	69
5991.txt	4140	740	0.18	141
2317.txt	2819	283	0.1	78
4645.txt	565	379	0.67	26
6820.txt	2114	785	0.37	69
6632.txt	3025	1117	0.37	123
7002.txt	1978	536	0.27	65
1639.txt	4709	667	0.14	127
919.txt	5695	314	0.06	173
187.txt	2055	198	0.1	52
1118.txt	9147	625	0.07	240
1215.txt	2057	694	0.34	79
5482.txt	2096	759	0.36	57
491.txt	2437	335	0.14	72
2828.txt	3306	861	0.26	88
5927.txt	8409	2738	0.33	238
3794.txt	1777	507	0.29	61
5965.txt	2529	809	0.32	67
748.txt	4334	444	0.1	153
1463.txt	3849	327	0.08	125
1165.txt	841	263	0.31	36
289.txt	4720	967	0.2	118
555.txt	2360	405	0.17	86
5330.txt	1227	515	0.42	48
7045.txt	8633	2965	0.34	245
576.txt	30577	2409	0.08	956
6837.txt	874	276	0.32	28
4884.txt	2878	1027	0.36	81
3990.txt	5784	2163	0.37	191
442.txt	5371	702	0.13	158
5499.txt	1444	319	0.22	62
5938.txt	1365	515	0.38	49
2261.txt	3730	568	0.15	153
3886.txt	6942	1072	0.15	241
6291.txt	5917	732	0.12	158
5312.txt	1072	584	0.54	40
4643.txt	4969	903	0.18	169
1084.txt	1887	375	0.2	67
2135.txt	2841	393	0.14	101
2590.txt	1686	324	0.19	65
739.txt	3177	516	0.16	97
589.txt	3890	337	0.09	109
5520.txt	2197	738	0.34	104
4905.txt	5945	1541	0.26	124
6742.txt	3456	729	0.21	112
5879.txt	3063	1224	0.4	91
4970.txt	45866	6711	0.15	1054
3330.txt	3738	1472	0.39	120
5726.txt	2742	838	0.31	81
2982.txt	2110	540	0.26	68
3063.txt	3305	1222	0.37	112
1234.txt	1786	325	0.18	74
1680.txt	6131	635	0.1	160
5872.txt	2540	678	0.27	57
1108.txt	2855	422	0.15	81
406.txt	3617	366	0.1	104
308.txt	4260	920	0.22	133
3348.txt	2786	337	0.12	81
4276.txt	3433	1085	0.32	77
4485.txt	6761	1823	0.27	169
2316.txt	4840	1102	0.23	161
3439.txt	6041	1365	0.23	200
5261.txt	1941	803	0.41	73
4702.txt	1182	408	0.35	33
5961.txt	2656	909	0.34	94
3481.txt	1862	325	0.17	73
4052.txt	2587	1416	0.55	93
2332.txt	4131	665	0.16	177
5067.txt	2490	858	0.34	86
6337.txt	11660	1692	0.15	320
948.txt	2468	163	0.07	76
3161.txt	4456	919	0.21	175
5830.txt	4129	999	0.24	139
668.txt	7359	626	0.09	231
4350.txt	937	585	0.62	35
1427.txt	4812	811	0.17	143
405.txt	5009	836	0.17	148
4353.txt	2687	745	0.28	83
4478.txt	1189	368	0.31	39
3287.txt	1575	854	0.54	59
4889.txt	393	201	0.51	15
2848.txt	4462	466	0.1	149
2348.txt	3427	611	0.18	94
6354.txt	5816	627	0.11	182
6557.txt	3108	688	0.22	104
4921.txt	1448	712	0.49	56
3966.txt	14663	3130	0.21	460
17.txt	9920	935	0.09	281
6773.txt	2033	738	0.36	71
1908.txt	2657	543	0.2	89
4879.txt	1891	359	0.19	79
3718.txt	2177	738	0.34	83
4488.txt	2292	782	0.34	81
4683.txt	2923	1004	0.34	102
3325.txt	4282	1470	0.34	170
3182.txt	2315	529	0.23	71
5969.txt	3470	1320	0.38	96
1109.txt	4939	560	0.11	143
6186.txt	1803	720	0.4	49
2943.txt	1958	372	0.19	69
4596.txt	2744	896	0.33	106
416.txt	2219	232	0.1	66
4132.txt	5439	2636	0.48	142
4557.txt	6536	1762	0.27	189
523.txt	3002	355	0.12	98
1733.txt	1218	212	0.17	51
5533.txt	3954	1332	0.34	127
5718.txt	1770	673	0.38	50
556.txt	9724	902	0.09	261
1416.txt	9100	708	0.08	286
3017.txt	4182	676	0.16	129
1317.txt	3461	235	0.07	114
7005.txt	2724	862	0.32	101
6704.txt	1321	516	0.39	47
1684.txt	3931	641	0.16	108
3429.txt	1489	454	0.3	50
2719.txt	8410	355	0.04	408
4731.txt	3058	623	0.2	94
5850.txt	3977	1183	0.3	84
2489.txt	1324	697	0.53	57
56.txt	1559	236	0.15	44
5552.txt	4570	1659	0.36	137
2763.txt	5783	857	0.15	156
5909.txt	2902	739	0.25	87
5169.txt	2869	863	0.3	85
4847.txt	2284	825	0.36	51
1947.txt	2370	484	0.2	54
400.txt	5874	497	0.08	187
409.txt	6596	1125	0.17	184
1191.txt	1930	230	0.12	65
1205.txt	2896	547	0.19	81
476.txt	5869	536	0.09	162
4651.txt	591	89	0.15	32
972.txt	2304	416	0.18	87
6134.txt	2501	626	0.25	125
1873.txt	7833	916	0.12	224
3018.txt	18013	1385	0.08	586
3712.txt	2678	736	0.27	97
7049.txt	5940	2260	0.38	179
6220.txt	1274	420	0.33	46
5094.txt	5032	1300	0.26	152
2902.txt	3013	244	0.08	99
267.txt	2889	414	0.14	85
1479.txt	2891	458	0.16	91
5034.txt	10433	3845	0.37	215
3663.txt	2975	547	0.18	102
602.txt	11411	1339	0.12	320
5254.txt	2052	909	0.44	72
6010.txt	1363	523	0.38	42
5843.txt	4623	648	0.14	141
3136.txt	6147	871	0.14	157
5447.txt	3194	1156	0.36	121
2151.txt	2524	392	0.16	75
839.txt	2942	757	0.26	94
2526.txt	4165	1066	0.26	151
5684.txt	1820	539	0.3	74
63.txt	7326	580	0.08	214
2228.txt	1153	467	0.41	60
1903.txt	4395	579	0.13	162
6177.txt	6471	1308	0.2	187
5306.txt	1768	631	0.36	67
3167.txt	2396	412	0.17	97
43.txt	17496	1004	0.06	477
5426.txt	9692	2296	0.24	302
5624.txt	14450	4504	0.31	483
6760.txt	4741	868	0.18	174
6421.txt	1552	621	0.4	68
5952.txt	2562	1036	0.4	74
6482.txt	4620	1232	0.27	137
6225.txt	1847	801	0.43	67
6896.txt	5877	919	0.16	175
6719.txt	1931	695	0.36	61
5376.txt	4752	1195	0.25	133
4171.txt	3200	833	0.26	66
6866.txt	1102	490	0.44	48
70.txt	3001	619	0.21	70
2567.txt	3994	790	0.2	126
2549.txt	3914	862	0.22	166
2158.txt	2873	643	0.22	88
2888.txt	1747	609	0.35	54
5537.txt	3443	609	0.18	129
511.txt	15304	711	0.05	441
4765.txt	2538	786	0.31	85
5545.txt	2813	609	0.22	88
4435.txt	3377	1000	0.3	88
1163.txt	1357	286	0.21	57
694.txt	10545	1026	0.1	315
2336.txt	4191	400	0.1	143
5768.txt	11299	1112	0.1	337
6140.txt	6049	1049	0.17	173
2608.txt	5265	1930	0.37	219
120.txt	4601	371	0.08	124
5590.txt	1989	489	0.25	72
4356.txt	7055	1619	0.23	181
5887.txt	2965	772	0.26	60
7000.txt	4968	1619	0.33	123
5696.txt	3395	1295	0.38	91
1245.txt	4369	659	0.15	133
6874.txt	3271	724	0.22	120
1059.txt	15732	1236	0.08	451
3847.txt	326	207	0.63	19
5465.txt	4181	820	0.2	117
6011.txt	5804	1090	0.19	209
579.txt	1986	317	0.16	67
4336.txt	6289	872	0.14	258
6034.txt	931	257	0.28	41
2550.txt	6047	868	0.14	242
2701.txt	6092	1065	0.17	155
5438.txt	1088	393	0.36	35
2024.txt	2992	489	0.16	93
2300.txt	6589	1024	0.16	256
5856.txt	10518	1505	0.14	326
3132.txt	1321	219	0.17	54
808.txt	2433	302	0.12	75
1741.txt	5021	592	0.12	165
4273.txt	1572	611	0.39	62
5433.txt	1005	473	0.47	40
1026.txt	2453	436	0.18	75
254.txt	3834	700	0.18	118
2278.txt	4108	987	0.24	186
6468.txt	2335	847	0.36	79
1991.txt	3107	575	0.19	91
5958.txt	1931	839	0.43	51
3465.txt	1087	551	0.51	44
802.txt	9577	1401	0.15	315
618.txt	5052	379	0.08	123
5993.txt	4219	925	0.22	92
2730.txt	1664	494	0.3	57
840.txt	2294	529	0.23	65
4526.txt	10561	3119	0.3	306
1475.txt	5131	538	0.1	178
5513.txt	857	574	0.67	39
6267.txt	5657	767	0.14	163
5571.txt	1836	675	0.37	62
2010.txt	9410	1731	0.18	314
1233.txt	2433	474	0.19	79
2953.txt	2212	385	0.17	72
2600.txt	2597	1099	0.42	98
4010.txt	2592	877	0.34	65
6367.txt	1079	340	0.32	31
3795.txt	1346	544	0.4	50
4097.txt	813	228	0.28	35
7096.txt	1026	446	0.43	36
3660.txt	7303	1414	0.19	224
4333.txt	1296	489	0.38	45
4246.txt	3526	1191	0.34	113
492.txt	5066	235	0.05	160
1703.txt	15189	1156	0.08	480
1168.txt	1414	148	0.1	52
728.txt	8015	704	0.09	223
3069.txt	2085	206	0.1	94
6510.txt	1048	496	0.47	42
432.txt	3613	209	0.06	102
4371.txt	631	289	0.46	25
3250.txt	6080	1232	0.2	185
216.txt	3440	245	0.07	99
249.txt	3513	68	0.02	149
520.txt	13395	522	0.04	420
1791.txt	3107	410	0.13	92
6924.txt	1406	478	0.34	50
1069.txt	2191	306	0.14	90
4910.txt	1057	587	0.56	35
832.txt	2180	483	0.22	75
4805.txt	15617	1848	0.12	401
5983.txt	4552	908	0.2	163
3463.txt	2008	537	0.27	76
5419.txt	3756	1033	0.28	82
5957.txt	2504	714	0.29	82
767.txt	7251	803	0.11	253
3350.txt	2860	515	0.18	102
3976.txt	4765	1938	0.41	141
2993.txt	3437	447	0.13	119
1956.txt	4020	503	0.13	122
4946.txt	2263	1008	0.45	80
1720.txt	4910	782	0.16	133
1436.txt	2299	559	0.24	63
5925.txt	2269	854	0.38	81
5333.txt	1738	322	0.19	45
3692.txt	2197	527	0.24	78
6377.txt	3253	755	0.23	110
2180.txt	2368	396	0.17	76
5300.txt	2457	707	0.29	68
5153.txt	2563	88	0.03	76
4912.txt	3497	1168	0.33	122
2523.txt	1860	270	0.15	65
5698.txt	1006	325	0.32	33
5760.txt	1662	714	0.43	49
4951.txt	2090	819	0.39	65
4555.txt	777	256	0.33	28
1211.txt	1166	337	0.29	44
6265.txt	1697	493	0.29	52
2380.txt	3256	819	0.25	113
1360.txt	2794	468	0.17	82
5158.txt	3313	948	0.29	136
910.txt	8078	514	0.06	203
4606.txt	3437	1097	0.32	116
4710.txt	6806	1666	0.24	209
1608.txt	5868	920	0.16	178
6953.txt	1025	375	0.37	40
7074.txt	3887	1946	0.5	150
5033.txt	16595	4386	0.26	400
4776.txt	1681	498	0.3	57
4035.txt	2261	713	0.32	76
774.txt	9501	896	0.09	301
6202.txt	4315	937	0.22	154
2343.txt	4248	848	0.2	129
141.txt	4814	385	0.08	163
4167.txt	3062	863	0.28	85
2807.txt	2378	436	0.18	102
1046.txt	2004	458	0.23	64
4375.txt	1177	448	0.38	38
5596.txt	717	349	0.49	24
4578.txt	2863	775	0.27	112
4446.txt	2814	690	0.25	70
1044.txt	2664	245	0.09	92
1350.txt	2997	384	0.13	71
4400.txt	4545	646	0.14	103
6911.txt	2197	1198	0.55	66
1396.txt	2191	268	0.12	64
135.txt	3008	264	0.09	110
5525.txt	2332	895	0.38	68
3107.txt	2211	486	0.22	83
6926.txt	15834	4222	0.27	447
2536.txt	15322	3515	0.23	524
4920.txt	1527	478	0.31	60
1665.txt	2755	422	0.15	102
2032.txt	3287	748	0.23	71
375.txt	24336	962	0.04	652
2810.txt	3939	787	0.2	178
4340.txt	1819	419	0.23	49
1162.txt	5603	540	0.1	168
5129.txt	1647	559	0.34	72
2395.txt	4018	528	0.13	127
1688.txt	1461	354	0.24	49
2069.txt	3926	579	0.15	101
1914.txt	1851	469	0.25	75
4960.txt	1852	811	0.44	45
3612.txt	4981	698	0.14	136
123.txt	1515	315	0.21	49
37.txt	7518	589	0.08	211
1638.txt	9207	548	0.06	275
5089.txt	1717	890	0.52	63
4572.txt	32756	5878	0.18	836
2311.txt	1812	223	0.12	64
5390.txt	1858	504	0.27	64
1897.txt	1690	239	0.14	57
4746.txt	2893	711	0.25	65
5546.txt	639	265	0.41	40
2850.txt	2337	662	0.28	100
4988.txt	1866	1186	0.64	40
5036.txt	2997	892	0.3	78
6426.txt	2463	681	0.28	62
129.txt	5891	389	0.07	130
2057.txt	3288	435	0.13	103
3263.txt	1394	649	0.47	57
5675.txt	1863	607	0.33	51
4023.txt	9605	3323	0.35	281
3838.txt	1095	324	0.3	45
5502.txt	3426	1026	0.3	113
1382.txt	1642	291	0.18	40
54.txt	2463	164	0.07	71
1458.txt	2727	367	0.13	71
5318.txt	3392	877	0.26	92
1752.txt	7550	641	0.08	205
1255.txt	10723	793	0.07	264
5776.txt	1690	577	0.34	65
7016.txt	1366	425	0.31	49
3972.txt	1981	453	0.23	81
3262.txt	1837	446	0.24	51
965.txt	2820	456	0.16	97
1354.txt	7371	624	0.08	216
301.txt	1995	138	0.07	55
5402.txt	413	233	0.56	16
6434.txt	1721	738	0.43	57
2123.txt	3001	311	0.1	90
3753.txt	1626	296	0.18	61
3399.txt	4504	1038	0.23	165
5325.txt	2848	639	0.22	83
1124.txt	7222	768	0.11	227
5011.txt	2982	586	0.2	103
4966.txt	3365	697	0.21	95
5951.txt	2346	715	0.3	74
3003.txt	3761	502	0.13	130
6910.txt	2076	689	0.33	79
2925.txt	2076	573	0.28	73
3763.txt	6867	2007	0.29	225
6871.txt	1111	572	0.51	45
3698.txt	2130	703	0.33	81
6013.txt	6305	1359	0.22	246
1176.txt	2010	406	0.2	66
2563.txt	3667	472	0.13	151
2132.txt	2258	280	0.12	110
6470.txt	1969	671	0.34	84
2927.txt	2691	321	0.12	106
92.txt	4197	566	0.13	127
1017.txt	3375	248	0.07	108
6789.txt	1191	575	0.48	52
6486.txt	848	322	0.38	32
1921.txt	2624	600	0.23	97
2464.txt	1533	562	0.37	93
5574.txt	2806	809	0.29	121
4640.txt	2978	624	0.21	79
702.txt	5621	463	0.08	160
4386.txt	767	323	0.42	28
3253.txt	3147	692	0.22	105
2844.txt	3556	734	0.21	169
5139.txt	2301	851	0.37	71
1160.txt	2819	456	0.16	91
3064.txt	15999	986	0.06	557
5420.txt	3392	840	0.25	97
6753.txt	5096	1087	0.21	183
4425.txt	5194	1397	0.27	133
3547.txt	2917	570	0.2	104
4081.txt	6118	2201	0.36	168
3554.txt	2506	560	0.22	76
195.txt	3253	109	0.03	141
4691.txt	4226	771	0.18	147
680.txt	2220	533	0.24	71
4696.txt	4420	1659	0.38	87
5280.txt	1053	534	0.51	41
2452.txt	2750	875	0.32	89
1007.txt	2685	218	0.08	74
6666.txt	2232	819	0.37	70
3354.txt	3192	650	0.2	106
4443.txt	3954	1245	0.31	109
4775.txt	2733	1154	0.42	83
5421.txt	2309	646	0.28	59
1931.txt	10260	1206	0.12	317
5875.txt	4112	563	0.14	150
649.txt	3348	311	0.09	86
4524.txt	2936	876	0.3	61
5793.txt	1965	726	0.37	90
2213.txt	2696	338	0.13	96
6476.txt	1661	441	0.27	61
6588.txt	2126	650	0.31	103
5640.txt	2552	1035	0.41	86
343.txt	6307	804	0.13	220
5315.txt	4813	1774	0.37	154
3432.txt	1225	390	0.32	43
483.txt	4901	382	0.08	131
443.txt	3072	179	0.06	81
900.txt	5942	390	0.07	157
2330.txt	2781	255	0.09	137
594.txt	5884	577	0.1	188
6585.txt	1204	496	0.41	71
2718.txt	2404	680	0.28	76
6122.txt	2146	618	0.29	112
2352.txt	2937	373	0.13	124
3595.txt	982	328	0.33	43
6423.txt	2319	955	0.41	76
3326.txt	813	339	0.42	37
5742.txt	1262	420	0.33	40
311.txt	5055	828	0.16	137
3871.txt	2156	417	0.19	88
1286.txt	2316	207	0.09	72
5532.txt	2217	487	0.22	91
599.txt	3933	935	0.24	87
3560.txt	3366	788	0.23	107
4467.txt	7620	1612	0.21	181
339.txt	3920	353	0.09	103
3138.txt	4795	805	0.17	159
3926.txt	1978	1114	0.56	77
3416.txt	4315	1154	0.27	146
6250.txt	6638	1363	0.21	162
6895.txt	4873	1084	0.22	191
3431.txt	6218	1380	0.22	170
6464.txt	2761	540	0.2	75
5866.txt	3059	545	0.18	105
2929.txt	1011	128	0.13	38
1401.txt	20442	1302	0.06	542
3438.txt	4609	919	0.2	148
4305.txt	2915	578	0.2	128
4212.txt	1654	671	0.41	59
4144.txt	4534	1326	0.29	99
6682.txt	2062	464	0.23	54
6139.txt	2810	645	0.23	83
6418.txt	2809	986	0.35	103
5268.txt	1353	409	0.3	45
1174.txt	1394	301	0.22	42
6536.txt	1418	391	0.28	45
2626.txt	5482	1145	0.21	218
3352.txt	1627	310	0.19	59
2825.txt	4179	854	0.2	139
3572.txt	6314	1008	0.16	160
4751.txt	2334	806	0.35	100
2784.txt	2518	503	0.2	110
5496.txt	1690	544	0.32	89
7051.txt	2453	937	0.38	64
1104.txt	4027	425	0.11	109
1051.txt	2171	434	0.2	77
5664.txt	647	352	0.54	31
2797.txt	2303	464	0.2	73
5762.txt	1624	599	0.37	60
1161.txt	4118	522	0.13	137
4028.txt	7300	1241	0.17	191
4734.txt	5660	1040	0.18	180
4304.txt	2310	755	0.33	67
2372.txt	2782	609	0.22	97
6736.txt	3469	890	0.26	149
4494.txt	7232	2301	0.32	141
5025.txt	4234	1403	0.33	98
1802.txt	1527	305	0.2	62
4934.txt	5250	1539	0.29	144
5320.txt	1826	615	0.34	65
6438.txt	3117	522	0.17	109
854.txt	5209	489	0.09	179
4376.txt	1227	160	0.13	36
7003.txt	3085	781	0.25	121
3217.txt	11673	1177	0.1	316
5946.txt	3814	946	0.25	127
2724.txt	3972	699	0.18	144
6295.txt	613	242	0.39	22
240.txt	3200	193	0.06	86
928.txt	1794	560	0.31	42
1248.txt	2428	287	0.12	84
2251.txt	6207	611	0.1	174
6898.txt	4649	1349	0.29	111
4055.txt	1572	339	0.22	53
1586.txt	4956	944	0.19	139
612.txt	1992	163	0.08	47
72.txt	3409	262	0.08	95
521.txt	3425	475	0.14	121
2000.txt	2129	795	0.37	58
1261.txt	2263	278	0.12	79
279.txt	5478	605	0.11	152
4408.txt	4282	1076	0.25	136
954.txt	1184	186	0.16	40
656.txt	3542	428	0.12	103
6489.txt	9235	1651	0.18	315
6066.txt	281	137	0.49	15
4076.txt	5828	1001	0.17	188
1079.txt	4971	812	0.16	142
635.txt	6164	460	0.07	176
4870.txt	2712	803	0.3	81
5053.txt	1775	574	0.32	56
6480.txt	18888	2410	0.13	511
6817.txt	4831	1542	0.32	114
2178.txt	4891	1107	0.23	195
4364.txt	2920	929	0.32	89
5340.txt	2108	464	0.22	71
5851.txt	1353	200	0.15	41
27.txt	15241	1228	0.08	404
3520.txt	3480	503	0.14	88
1515.txt	4380	502	0.11	113
6805.txt	1345	524	0.39	49
3383.txt	3385	422	0.12	89
6387.txt	4184	778	0.19	121
5294.txt	5466	1319	0.24	130
4344.txt	7786	2290	0.29	269
1656.txt	3915	592	0.15	113
4286.txt	3003	759	0.25	91
